id;cpf;data_nascimento;cep_id;end_numero
32688;62312722332;1983-03-07;60835330;992
32689;28672092512;1986-07-30;82510180;282
32690;58726479684;2009-04-24;27265290;519
32691;55637176078;2010-08-25;87208054;1114
32692;78014932489;2012-07-09;55157348;1058
32693;17563165730;2002-03-11;25036050;791
32694;31897173754;2018-04-06;21360020;1155
32695;28186531820;2008-11-24;36010060;749
32696;92375450801;2008-11-19;35300077;458
32697;07993106839;2007-08-16;78032050;305
32698;91895509153;1930-11-03;69063600;864
32699;39130645897;2003-11-19;56912321;656
32700;62591531534;1993-12-07;70273000;766
32701;13182023996;1971-12-24;23025030;541
32702;17103920118;1965-05-13;68926036;1030
32703;28152055032;2004-04-23;30590200;357
32704;33997265191;2005-03-17;68456440;795
32705;28865971603;2011-07-04;87060331;869
32706;74473173847;2000-11-30;23520347;396
32707;08516375180;2007-09-17;26082195;1195
32708;92873152070;1998-10-04;97061024;490
32709;76215222420;2008-04-27;25020070;1004
32710;85607255971;1997-03-09;60535105;682
32711;41145236601;1995-04-12;94430110;855
32712;44664372017;1970-06-28;73031620;921
32713;25503457508;1962-09-21;45066148;668
32714;24956543728;1972-08-02;20220900;692
32715;48349345258;1999-05-22;64216835;949
32716;14058597230;2011-01-15;25220080;769
32717;35680167332;2013-09-18;30530240;653
32718;63936694306;2009-07-27;58020003;1005
32719;74885705803;2006-06-25;61618720;327
32720;66568483081;2003-10-13;21070560;1130
32721;73143133251;2004-10-25;71538100;580
32722;00370111360;1995-01-19;88512280;714
32723;82764137051;1932-04-12;29050672;336
32724;38138123438;2006-05-25;94170440;405
32725;69438842614;1970-01-13;94190180;600
32726;95402831959;1972-10-13;93310205;723
32727;60545583784;1983-10-19;72016130;266
32728;06149577592;1981-10-21;66845200;917
32729;05377912181;1995-09-22;54525100;859
32730;25779058453;1995-10-10;83821100;631
32731;10831276088;2008-03-31;21863425;455
32732;29267042147;1987-09-13;54240645;870
32733;33986104721;1965-11-23;41320280;553
32734;81961247890;2009-05-31;32657302;745
32735;39558260863;1966-10-31;33938460;485
32736;55429022998;2010-07-19;23510597;360
32737;76012140813;1924-02-22;34710540;1196
32738;10386966277;2012-03-01;41275042;477
32739;18063485126;1968-01-05;89023030;546
32740;37262536424;2019-01-05;85509568;972
32741;17317457596;1925-06-27;60863254;1123
32742;66459167146;2007-09-19;72275552;855
32743;36658461439;2002-06-26;40226080;765
32744;04795958170;2001-04-11;85070380;914
32745;54128092391;2014-10-11;72887324;331
32746;56420347184;2004-09-20;32400001;721
32747;98455897236;1991-11-08;61925250;1150
32748;73972412342;1965-01-23;55158130;901
32749;29327446610;1969-06-06;79034665;955
32750;87216439726;1932-01-15;41635152;1144
32751;38082298753;2003-07-13;25770455;1040
32752;90280387070;1999-09-17;83304040;516
32753;32609773700;2003-01-03;58428778;330
32754;21456685007;2006-11-24;31844110;1145
32755;41750883602;1976-12-10;98030410;723
32756;59729524599;2006-04-11;93807812;436
32757;08761501014;2018-01-07;68456470;327
32758;35672126552;1986-03-07;75110753;1179
32759;44884287118;2006-03-07;92420290;1184
32760;60392466530;1996-04-23;86039580;210
32761;59331249620;1940-05-15;21842493;433
32762;03089704751;2004-09-15;25264012;522
32763;50093465606;2010-05-18;25041660;462
32764;10519553013;2005-01-09;95913367;217
32765;78656718828;2014-08-22;25931506;607
32766;76093314272;1982-10-23;61920570;536
32767;38655379938;2006-10-14;70658195;367
32768;05375208941;1967-09-29;70830404;707
32769;70161181251;2006-03-14;63011130;376
32770;25793808699;2008-05-26;54710160;674
32771;48530873593;1963-08-22;89053095;726
32772;52966096237;2007-09-18;23020265;260
32773;56870376337;1978-11-18;58083090;1040
32774;45561172094;1962-12-14;74920410;1010
32775;88395048759;1981-08-09;26584120;718
32776;07496659144;2019-05-15;21730583;609
32777;05568676804;1999-01-26;51330400;651
32778;15610035066;2017-05-03;22723065;877
32779;61950644162;1962-09-12;29946560;621
32780;31266871876;2008-09-11;70832545;917
32781;72886250510;1996-06-26;76980150;267
32782;60400622706;2015-03-02;94415174;1001
32783;62105965019;1930-10-13;30820485;1034
32784;48850645744;1993-01-11;74363670;536
32785;82109486411;1923-04-11;75131555;268
32786;94673877393;2010-08-18;62880578;1154
32787;28530923435;2006-07-05;28615307;1153
32788;29646418258;2009-11-25;26183510;1073
32789;32624983783;1928-01-23;49030660;860
32790;05725850732;2013-03-24;85303270;664
32791;49961308339;1969-11-06;27335120;1046
32792;79517239075;1923-05-18;29182155;869
32793;55635853924;1932-04-07;23950010;947
32794;40235881724;1972-07-03;20551125;926
32795;43643478718;2020-07-16;97544247;221
32796;54453507506;2004-08-21;30666480;519
32797;52580345788;1934-12-15;30431257;918
32798;49588957697;1993-05-08;20920218;347
32799;00519017415;1964-05-20;20541335;672
32800;26706499822;2004-11-02;89086635;1078
32801;16791523415;2004-07-31;77413060;938
32802;70977512006;2015-01-10;24435825;407
32803;49270787697;1970-04-24;77413620;338
32804;32057225747;1978-08-13;25936525;388
32805;29144817874;1966-11-12;94130430;700
32806;04717827928;2001-10-01;21932360;353
32807;78964746130;1971-02-20;68926056;300
32808;50627151123;1999-05-29;69063690;558
32809;33314278931;1935-04-03;25912215;802
32810;15282136367;1940-07-15;30290021;327
32811;18796951108;1925-11-30;26116285;369
32812;58970096895;1999-04-07;25930815;410
32813;43709535044;1937-11-22;72640411;1174
32814;99850924711;1999-05-26;79321776;776
32815;82568439091;2002-07-01;54340612;1174
32816;82764455446;1983-09-18;49505335;1057
32817;01696586003;1997-10-19;26285180;840
32818;46683006895;1977-08-18;78030060;501
32819;97033223753;2005-08-14;25630180;429
32820;02520432465;1981-01-11;38040080;404
32821;04258992131;1969-10-31;26453310;1196
32822;00146284586;1973-08-16;70734090;1126
32823;09199902619;2021-12-22;29182570;214
32824;51538416911;2000-09-14;51250440;559
32825;86921981137;1995-10-14;37561158;1171
32826;41786626735;2008-07-16;44033166;370
32827;14283213389;2012-07-24;29938512;1027
32828;85982783023;2003-07-25;40295500;695
32829;21880999252;2000-02-09;93520140;1066
32830;59594852946;1987-05-18;85067030;204
32831;28197011249;1922-02-18;24344200;489
32832;09599615155;2016-12-31;89500314;336
32833;12811725836;2007-12-24;41310288;249
32834;95106360210;2003-04-05;29101929;585
32835;08958214106;1940-08-31;69015373;1160
32836;90405423773;1995-02-21;21775610;527
32837;25883267491;2007-08-06;30830340;595
32838;25484272885;1990-09-04;44032046;1010
32839;31217356475;1975-02-15;75570970;716
32840;88485047769;1991-09-02;80230140;424
32841;99204641063;2006-08-24;25030530;657
32842;50764932937;1993-04-20;93270750;735
32843;37091308337;2008-03-26;72339126;299
32844;52545108518;1992-06-02;23510610;1144
32845;56047043177;1967-03-19;30622620;475
32846;36949586538;2017-07-13;87051050;1111
32847;75193078211;1964-06-02;22790300;896
32848;74950283476;2000-11-02;32405154;1070
32849;51340557210;1963-10-13;65030015;668
32850;78613144406;2006-10-04;21530020;745
32851;77833915642;1992-05-21;93615240;624
32852;60415615655;2002-03-07;94858190;984
32853;14875009082;2007-06-28;81860020;463
32854;62495136856;1968-02-14;25959225;650
32855;08691016706;1971-05-21;40215080;290
32856;03196645901;1989-09-06;26165330;1118
32857;35909656381;2005-07-11;73006632;883
32858;01081302025;1970-09-27;32215155;941
32859;21095519462;1966-09-15;23831200;826
32860;24474725108;2007-09-09;89811360;580
32861;40763902544;1923-04-26;75911365;421
32862;79846052662;1996-10-30;71010003;635
32863;84621821723;1964-10-29;24130286;642
32864;38523463226;1931-06-25;78138310;263
32865;03437702486;1963-08-10;90880481;377
32866;22995593911;1965-02-01;49000501;372
32867;91513436192;1940-06-04;74672370;822
32868;44241032148;1981-10-28;25904742;682
32869;38214020409;2002-07-09;98796240;814
32870;09766844542;1977-12-06;31998120;1032
32871;77421639349;1999-02-24;26041028;1135
32872;57613542877;2009-12-24;68371292;913
32873;13899603736;1924-07-29;75060130;674
32874;79526679013;2012-07-23;50010932;699
32875;76623949884;1926-04-01;75145377;777
32876;72754403698;1970-03-24;74455500;995
32877;61493346026;2001-03-28;63905415;917
32878;66210903638;2017-02-02;74920796;214
32879;00661449662;1985-03-15;64049516;469
32880;56869244236;2015-01-11;66085385;1060
32881;97771232881;1996-07-23;95552971;640
32882;28949452750;2008-10-15;84605585;745
32883;14647922630;1933-11-09;96425310;869
32884;90126651284;2014-11-23;31270470;421
32885;73699216363;2020-12-14;74860330;492
32886;70418968417;1928-12-20;25520760;724
32887;85656061099;1984-08-12;69309690;309
32888;36598465063;1972-06-06;91770480;434
32889;81526356568;2008-01-27;89805052;1084
32890;69605514062;2016-10-05;58806715;572
32891;99277733431;2012-03-30;23934040;806
32892;29466531865;1973-03-29;26281320;200
32893;62061184295;1992-12-26;66085320;247
32894;73299874755;1980-08-31;77089980;358
32895;10838476387;1984-03-04;82990130;315
32896;79623758577;1963-01-27;20961160;943
32897;90465349825;1969-01-10;79321055;356
32898;79179610843;2017-10-17;97511221;596
32899;63099209269;1994-10-01;93046480;497
32900;08010293055;1973-09-13;93056500;851
32901;74340257039;2005-02-06;79010065;813
32902;09962900785;2013-10-28;41180730;1187
32903;79786111744;2014-02-21;24926370;239
32904;33088735061;2002-04-12;89062180;1013
32905;04248118014;2017-04-23;31620265;964
32906;14271196454;1976-09-11;27937360;584
32907;27768455317;2017-09-04;26311170;1081
32908;78020793323;2018-03-23;45830440;1131
32909;57810883276;2005-07-14;69063051;742
32910;54369546481;2006-01-17;37925970;844
32911;57616051508;1975-06-04;89711774;780
32912;16817469897;1992-06-03;87035626;970
32913;88939582842;2012-09-01;82300332;359
32914;82815720263;2002-04-25;76963497;718
32915;32722026063;1983-07-06;49052080;1188
32916;45071860643;1979-11-26;74870330;771
32917;30807291617;1968-11-26;29900391;675
32918;95788555950;1993-04-17;88521005;535
32919;27055746478;1933-04-24;49047003;501
32920;18438353036;1964-07-30;70705130;642
32921;83176236224;1963-06-29;24472011;696
32922;12333883814;2007-12-31;54365160;639
32923;13731478307;1924-07-03;79630734;1019
32924;55846080469;2017-03-18;96220899;1120
32925;53792396263;2010-09-14;79904670;1172
32926;19294106309;2010-03-25;57245312;393
32927;50905682360;1992-06-19;40230485;1137
32928;57874130072;1999-05-14;54325608;547
32929;00751475708;2006-03-23;68017050;905
32930;50575023330;2004-01-10;21321381;1134
32931;63198647787;2014-09-29;88115682;419
32932;18473008085;2011-10-10;95171120;771
32933;77851487530;2008-10-24;41275132;829
32934;92551862312;1995-05-20;58294970;465
32935;75328468561;1996-11-13;78030255;1191
32936;42093754759;1993-09-05;53130350;556
32937;19621518506;2005-07-20;75123335;1024
32938;52168483223;1968-02-07;40330647;829
32939;46245524698;2010-05-09;67015560;1120
32940;25847055694;1996-01-11;94495700;538
32941;56891939439;1994-01-16;24903115;886
32942;84589844023;2000-05-18;87025763;404
32943;67806974289;1984-12-28;60410160;578
32944;04136949829;1975-10-11;83215806;399
32945;89043788694;1995-12-23;40726050;639
32946;43354509173;1932-10-28;75124839;706
32947;60603469505;2009-11-02;23057037;989
32948;62193870964;1926-07-31;33900552;901
32949;41950678195;2004-05-10;58436175;900
32950;17380011444;1995-12-08;41270545;465
32951;36198697827;1978-03-26;93801352;1192
32952;66698669307;2017-01-16;40470292;334
32953;12516719417;2006-04-04;30260460;1083
32954;29620249370;1931-11-20;68929508;695
32955;61588838530;1969-10-06;75091460;251
32956;20005044198;1922-07-04;93610270;468
32957;97807733641;1962-08-27;74885780;379
32958;02541735809;1994-06-04;44075196;1145
32959;55281917098;2006-04-18;59010140;303
32960;22749194240;1971-04-21;44573580;619
32961;05487290450;1979-05-30;32400143;1083
32962;67165910225;1976-08-25;71255525;593
32963;74739461464;1999-05-21;90850200;377
32964;15737649733;1965-12-05;50650665;908
32965;62183800385;1964-02-03;38067798;544
32966;81924207191;1938-03-15;88318536;784
32967;59997595134;1978-01-10;60336770;587
32968;91243770092;1968-06-24;41310341;556
32969;69225816772;2012-02-01;73086130;1076
32970;31761656578;1999-11-26;24457485;998
32971;21969156943;1998-11-06;75074750;530
32972;31278572117;2005-01-14;72339080;829
32973;04740308331;1974-10-28;89292185;715
32974;49635669783;1996-08-23;60744460;1005
32975;59718415168;2005-03-26;78110738;403
32976;31618606292;1980-12-26;60350490;773
32977;92011649831;1977-11-05;70847120;814
32978;03290697658;1923-02-18;90130151;632
32979;70850043123;1973-08-25;20765560;432
32980;45961342334;2002-11-26;94850520;698
32981;16420862366;1977-12-06;72237480;850
32982;71641510530;2021-09-25;24460240;815
32983;77802868432;1969-04-22;90240560;201
32984;69137588199;1986-06-17;79822160;409
32985;78783150277;2011-02-11;24868384;692
32986;79147042406;1994-05-28;25809230;361
32987;43512109559;2007-02-04;25045309;641
32988;59320195244;1986-08-12;25015587;704
32989;42941290616;2007-10-03;72581140;966
32990;17914425353;2009-05-24;94450300;1047
32991;09917402930;1968-03-08;74993814;1162
32992;79436869815;1992-04-21;28020095;591
32993;86643129808;1970-11-20;56517560;555
32994;47115384425;1989-09-03;58424235;561
32995;18285350426;2021-07-07;72602114;308
32996;92167946713;2006-03-23;54170180;874
32997;62905091797;1998-12-10;60533200;1101
32998;59514584102;2019-10-02;58027840;887
32999;32833704300;2006-11-09;88113477;598
33000;50273106488;1998-04-04;72320556;300
33001;06081131931;1967-04-05;90570150;371
33002;72002587256;1995-08-10;40026180;1002
33003;60466552046;2016-04-03;94435500;847
33004;60196768813;2016-12-10;41750295;405
33005;37134236618;1995-09-19;40800226;1026
33006;51166895329;2013-06-03;65975970;957
33007;21972189565;2011-02-08;89506724;889
33008;52817250239;1936-08-02;53650305;587
33009;74048113772;1934-05-09;41301660;295
33010;85744323620;2003-07-21;79620015;233
33011;36943422598;1930-05-27;66026396;1176
33012;10400172891;1983-07-27;89041480;1156
33013;03775426190;1937-07-12;37070730;775
33014;17467840288;2008-05-16;83324370;294
33015;47017514726;1988-12-09;69550344;628
33016;04719063095;1975-07-20;68629097;222
33017;60932053140;2007-08-13;30668724;586
33018;00215409282;1970-01-29;86037867;752
33019;42170337935;2000-11-08;74954280;987
33020;79911318178;1931-10-05;54517220;566
33021;31059202083;2001-10-01;55811120;210
33022;96446995617;1965-02-08;31990475;668
33023;51790320449;2003-02-16;85802050;911
33024;70287578697;2012-09-18;93542060;722
33025;18109397719;2017-09-26;59607220;567
33026;53317117709;1962-06-12;60841630;282
33027;50480795287;2003-10-05;73062314;834
33028;09014120999;2001-07-02;59139420;871
33029;40291148211;1977-02-20;83209120;864
33030;76157108893;2009-12-07;90160090;1009
33031;49837528180;1965-03-30;96830520;986
33032;62793699989;2011-09-21;71732100;508
33033;81717863464;1987-07-06;27143310;882
33034;30342599144;2014-03-25;60742760;1183
33035;28996969503;1934-01-05;58706570;698
33036;60929406440;2009-07-03;85064090;783
33037;06800310555;1997-10-20;94470520;589
33038;06871984363;1968-08-27;29226115;505
33039;05043077133;2004-08-31;53575138;481
33040;76239194012;1974-06-25;31230719;246
33041;63301123653;1935-03-08;53250060;1016
33042;91078648813;2000-01-04;21760030;1111
33043;97722269218;2014-07-17;97045140;978
33044;59460409043;1994-11-29;84043230;272
33045;60528032990;1999-06-27;49820972;579
33046;32360070822;1996-04-22;72579555;1022
33047;04784016012;1925-09-14;26564390;315
33048;11414210404;1930-04-03;60320020;1100
33049;36226691324;2000-07-19;74975387;443
33050;35333461754;1935-11-13;57604032;1026
33051;22453550693;2011-01-23;71725312;816
33052;79909524253;2004-05-06;26116220;200
33053;40669317206;2009-03-21;84607785;303
33054;35264988867;1993-09-17;81590440;1167
33055;87499758884;2004-06-03;83327135;870
33056;00351042459;1927-04-22;41490592;204
33057;04617505187;1998-05-02;53010480;669
33058;04375818676;2001-07-26;44042594;1142
33059;02938550147;1981-05-20;78088280;953
33060;64748218753;1992-05-17;38307272;396
33061;37402866667;2010-06-29;63024750;930
33062;69646295800;2006-11-26;84015480;1030
33063;81287176537;1981-03-26;20551300;948
33064;21429663083;2004-08-15;71995355;1097
33065;04108421879;1936-05-18;93260718;1090
33066;14421628664;1993-03-20;63024515;669
33067;55650701301;2005-12-22;20091901;797
33068;93021199433;1979-04-13;74805592;419
33069;91816998672;2002-01-10;55018481;855
33070;72984077812;1999-07-21;56302160;716
33071;44364805885;1963-08-30;68627576;374
33072;07991294365;1924-04-09;89700906;1194
33073;64618542053;1998-04-26;41321550;1144
33074;71919765091;2007-01-24;49004601;709
33075;30480494084;2007-07-27;60512010;752
33076;76718398926;1976-06-24;21660620;773
33077;00079779295;2006-08-14;41611725;1022
33078;19024283843;2005-06-25;87075740;377
33079;57729526779;2018-06-03;25213010;924
33080;73477701008;1978-03-29;66020025;407
33081;20080943369;1972-06-11;75261468;686
33082;27342217556;1999-01-29;73340734;565
33083;77539966653;2007-03-01;74845270;536
33084;16540760663;1995-10-31;32040200;296
33085;64569643165;2006-11-17;25926571;1116
33086;33241213716;1996-08-30;72231113;615
33087;66033188758;1981-09-28;88113400;266
33088;24913713446;2016-06-13;87308178;264
33089;01107280275;1976-12-12;74943350;740
33090;44748628156;1962-06-14;78015315;1051
33091;10540463109;1978-01-30;70755160;762
33092;82341999588;2000-02-27;68629030;330
33093;63109749122;1992-11-09;26310204;1069
33094;05264595152;1987-05-26;54280472;432
33095;70124992091;2006-06-24;65020660;666
33096;35062115271;2008-09-11;33860405;1109
33097;70201499453;1992-12-19;54774250;1130
33098;77100622856;2006-06-03;99010340;957
33099;58219399668;2013-08-31;89814615;435
33100;61818038342;2006-01-16;41100225;959
33101;88456563082;2013-11-19;71730150;1085
33102;38716325956;2004-05-30;84072050;1150
33103;01580492103;1978-06-03;36576971;993
33104;79758771960;2000-01-02;66650064;786
33105;21016884120;1981-04-06;24360015;368
33106;56715803702;1966-07-10;78010680;974
33107;20953327364;2005-11-26;74584200;920
33108;95677895849;1981-08-21;65090710;935
33109;47944958763;1925-01-31;24812226;1190
33110;04486692682;1925-12-05;47810357;896
33111;95043300342;1976-09-12;24813520;632
33112;85765444183;2016-10-07;83301730;604
33113;89733099873;1993-11-04;58704460;781
33114;41015984921;2001-03-22;37018413;787
33115;14623967773;1993-10-08;29010570;533
33116;11914479431;1984-04-19;89260882;374
33117;86654540584;2016-09-18;54789795;395
33118;40057533737;1989-02-06;29052175;972
33119;05240003071;1975-11-12;58105081;1016
33120;73544589361;1980-01-21;67105156;422
33121;47374945986;1924-03-28;36770076;1047
33122;68117576653;1971-11-01;27255030;288
33123;50438086858;2019-06-22;41310250;1001
33124;45867286758;1993-01-14;25225298;1041
33125;46856555452;1999-02-22;94824720;1048
33126;08886606751;1986-10-09;25271110;386
33127;04701386366;1937-11-05;25922180;626
33128;30289976182;2012-10-06;27353450;657
33129;70525475749;1976-06-08;60820050;1169
33130;97196667069;1983-08-04;26440530;796
33131;49418546257;1928-07-21;95013180;247
33132;16423809065;2009-11-12;23070622;867
33133;29803442471;2012-05-18;78150356;986
33134;72915064172;1996-09-15;27963728;1151
33135;12453227576;1923-03-16;91430210;1104
33136;75735971524;2004-06-12;86811200;324
33137;31653472454;1974-09-24;25561250;600
33138;74414265920;1978-05-08;72405901;1106
33139;13165846307;1966-10-02;85870360;672
33140;76813859595;2007-04-04;75261441;881
33141;81216514999;2002-04-18;23073270;333
33142;29600062800;1977-10-20;68038310;534
33143;45255770144;1997-05-25;61810320;744
33144;42429124718;2011-03-07;26143460;408
33145;31388553125;1935-06-24;74924640;327
33146;84999129078;2009-06-08;24745750;1080
33147;48981520700;1940-09-30;49007072;975
33148;13299106904;1996-04-11;89265245;588
33149;96214026077;1972-03-22;51240440;225
33150;30766558031;2013-02-24;52051900;750
33151;38837025586;1975-08-03;32607130;436
33152;39335402357;1931-02-18;27335440;932
33153;73682681428;1965-05-07;60812790;1188
33154;97062324650;1965-07-21;79104380;528
33155;71856628264;1980-05-07;49061043;470
33156;26543279015;1996-12-05;66093029;234
33157;55911854501;2017-08-07;21361170;453
33158;54379451132;1962-05-07;97509608;764
33159;87601615811;1985-07-18;59054402;395
33160;07729787422;1971-09-04;58430136;444
33161;39011986954;1938-10-10;76812594;668
33162;10843510308;1940-09-11;76808218;982
33163;40911479513;1994-05-09;60055295;1137
33164;15115129757;1997-03-27;49506858;1098
33165;37638487848;2002-11-29;32073710;822
33166;06284118077;1978-03-10;74303210;560
33167;58718521684;1975-03-12;85012070;263
33168;32295226751;1979-04-01;40435145;1113
33169;91629926560;1928-02-10;31530140;870
33170;32811579152;1969-06-22;69063395;659
33171;47118037978;1992-06-29;70360715;1109
33172;48508675435;2004-05-23;75044490;445
33173;93068553484;1997-09-21;49069149;667
33174;24623319979;1924-06-27;29201060;486
33175;49264564483;1934-07-26;71625145;524
33176;94576964691;2007-10-30;78720368;601
33177;46697698859;1986-09-26;79004220;379
33178;61507603862;1965-12-20;22743011;313
33179;77161943791;2011-03-11;33110550;683
33180;16444069721;1930-09-08;89260677;1155
33181;15000779438;1969-07-01;63018010;534
33182;11929571216;2014-04-19;64028828;679
33183;14470970698;1970-09-01;89031150;334
33184;30235685471;1931-08-01;32641672;759
33185;29261328902;2017-03-04;92440470;580
33186;53070049999;1991-10-02;96208400;705
33187;13512009534;1926-09-25;90810071;212
33188;09499697508;1964-10-13;55194185;333
33189;06725031405;2008-08-25;59022260;982
33190;91558748305;1965-05-21;40295070;1086
33191;77981182831;2005-05-14;25520606;460
33192;04846827835;2004-07-30;72599899;828
33193;86938988198;2015-09-23;70750738;1040
33194;94399936284;2004-05-30;80045400;828
33195;73363442291;1968-11-05;61654125;975
33196;94380018371;2009-01-23;71615040;600
33197;12734736704;2016-01-20;58034147;208
33198;18368129953;2008-02-22;79814280;657
33199;35820630213;1980-04-15;24865775;480
33200;17146141170;1980-01-31;36048010;465
33201;30229009800;2002-05-21;94838110;910
33202;25371978661;1994-11-30;68625305;1015
33203;90484984695;1974-07-11;23097694;554
33204;59675325391;2017-03-16;94420247;814
33205;80022857968;2014-10-06;20921380;803
33206;35979136010;1937-02-26;95110501;710
33207;27024804944;2004-02-26;21545060;298
33208;20158732682;1976-12-03;30315322;763
33209;63735847372;2001-07-04;90480060;922
33210;94760867260;2000-03-18;89012087;991
33211;54162455615;1993-05-10;73051520;498
33212;51671028482;2006-05-11;33825130;423
33213;02737489087;1927-10-11;40340270;507
33214;79897519967;1970-03-12;32050384;372
33215;06326762896;2006-09-23;45210050;446
33216;49010409791;2014-12-23;28027070;483
33217;88290235369;2006-04-19;89509012;253
33218;12436914239;1940-10-09;32605720;224
33219;46105902548;1963-03-01;21932190;1126
33220;04014433329;1998-06-12;60355503;804
33221;96248730088;1994-01-28;72220182;780
33222;09790160813;2005-09-14;28906365;1143
33223;32329420701;1971-12-02;68045000;933
33224;29497783539;1925-09-20;45986346;619
33225;88566765816;1996-05-21;51230020;620
33226;73777337551;2019-11-22;26256180;746
33227;87786638319;1967-06-22;74740620;850
33228;87186279576;2007-05-09;31970316;1120
33229;67546676521;1972-01-15;69009085;300
33230;15446281200;1994-12-03;73350204;415
33231;13032948077;1929-08-19;55158550;828
33232;49369285225;2020-05-17;25255200;515
33233;98000117288;1965-04-16;55002140;664
33234;61695592084;1981-09-24;41510867;219
33235;98701340417;1998-09-15;75113100;629
33236;02588502392;1984-08-14;93052450;957
33237;39287160620;2001-01-14;60830565;1007
33238;51010008106;2014-05-06;59122538;272
33239;88396089220;1962-01-31;99910974;874
33240;53089094098;2002-12-11;24365040;351
33241;59954775942;2008-11-03;61910090;683
33242;91867419858;2001-10-12;33927015;560
33243;89365200722;2006-07-30;93800104;1032
33244;99737514867;1922-11-06;72236601;501
33245;96143686435;2008-10-02;35051150;814
33246;34717309498;1995-08-07;23815650;313
33247;65075561711;1969-11-16;74045050;653
33248;63460510469;1974-07-05;77415010;1105
33249;23157076742;1988-11-20;34580610;370
33250;90182642570;1998-04-06;23085555;460
33251;90543323285;2019-11-20;74915175;1045
33252;88568047801;1983-12-01;40830455;672
33253;63037422638;2006-12-28;86605648;1065
33254;89736296583;2007-01-29;37480970;862
33255;58065027551;1977-04-15;55014443;1157
33256;10777671521;1986-04-20;86045575;607
33257;05905771307;1980-12-20;24941615;1047
33258;06007135092;1997-04-12;94920710;959
33259;19007652707;1979-01-29;41345184;1014
33260;49536861364;1998-10-30;38745552;719
33261;43348800527;1940-12-12;74415210;1172
33262;79867906374;2005-07-31;66625837;643
33263;57149211176;1990-07-19;97544190;973
33264;20892762215;2012-10-27;82300040;673
33265;83439472960;1998-11-25;86065770;380
33266;94527517573;1967-02-06;68928244;627
33267;48688845186;2000-09-02;60831085;1129
33268;29202551250;1939-06-04;24941675;339
33269;80318029094;1936-02-23;74850430;205
33270;37096219241;2009-12-12;24800670;1007
33271;29679976958;1992-05-09;86184155;905
33272;94318205354;2009-08-15;83401150;240
33273;84241298060;1926-05-16;24722080;733
33274;77089964727;2007-01-23;87200354;1033
33275;40701054282;1998-07-16;45065330;1102
33276;96299925663;2013-10-12;96503970;859
33277;86874448006;2007-02-15;60710450;989
33278;65886371308;1982-10-10;41370045;458
33279;60291573317;2005-01-13;40300785;1118
33280;76327402699;1939-03-08;25055260;324
33281;82863281132;2017-03-04;70711020;602
33282;85818351862;2001-12-29;26052130;1044
33283;12028965074;2009-06-20;58701564;251
33284;28200996620;1936-08-17;40470116;256
33285;28102330167;1925-05-23;86044396;814
33286;27842079574;1976-10-03;24422110;1081
33287;49412370626;1968-04-27;72823250;1097
33288;07278073082;1999-08-23;67133040;1024
33289;37366966171;2004-06-29;21040490;350
33290;28212533693;2014-06-25;95062356;872
33291;53549423135;1972-03-03;92200450;930
33292;34221477770;1985-01-20;84031288;1087
33293;69874857039;1974-08-13;97043060;215
33294;02589954798;1938-06-16;24722323;1012
33295;88145110203;2004-10-14;83820470;1103
33296;42987239137;1977-06-08;94838480;620
33297;11979454645;1978-10-26;71881131;1034
33298;91607547394;1994-03-26;73801560;1117
33299;27040932312;1996-11-23;24465650;207
33300;10059061650;2006-05-17;26495210;890
33301;28364994145;2011-01-19;68911136;773
33302;78404675210;2008-10-26;31630160;450
33303;94915183582;1927-03-03;87005230;530
33304;67845924505;2013-08-01;23067450;375
33305;61916352688;1965-10-15;21862220;933
33306;08002437126;1986-08-21;74914520;498
33307;40241546099;2006-03-12;55153030;1055
33308;11087554409;1934-06-11;62882090;410
33309;40852082807;2005-02-12;66690808;922
33310;09779886453;1962-03-03;91230080;671
33311;89645916412;1992-06-26;49090540;918
33312;68658662602;1977-08-29;25211270;875
33313;49012001493;2004-04-02;74988123;766
33314;95264306216;1962-06-22;55156090;767
33315;64518892165;1931-06-06;40300325;346
33316;62246062907;1930-05-08;74355510;933
33317;16556002559;1999-11-20;88504340;524
33318;16370279497;2005-09-09;28634256;1141
33319;25259467112;1980-03-03;98789186;1163
33320;89644187766;2014-03-02;83203270;269
33321;62626363217;1937-01-10;40490068;576
33322;60503868892;2004-06-06;61619300;1080
33323;36821449297;2013-03-22;70680517;305
33324;13449748195;1998-12-02;25530420;226
33325;54616204302;1996-02-17;24120075;332
33326;16342459703;2005-04-27;88160762;532
33327;91038554947;1964-05-20;55036300;264
33328;90470283713;1962-04-05;97060160;942
33329;57678974940;1973-06-25;74580620;781
33330;38496060298;1976-05-28;59631428;814
33331;61265927402;1933-05-21;49007122;901
33332;12646300605;1978-05-08;93260120;795
33333;02422994264;1983-12-05;55014085;723
33334;69862920922;1992-08-10;81590260;516
33335;17130122925;2013-08-02;30770170;1095
33336;42162218459;2006-08-17;79621283;963
33337;19961579388;2006-07-12;37560015;679
33338;01506238955;1981-10-22;49090116;437
33339;35356669921;2016-07-03;25916000;598
33340;35594985558;1992-01-25;79310040;465
33341;84156820858;1976-02-09;74533070;252
33342;22371443558;1979-12-16;71961540;687
33343;25030333239;1996-09-30;25976530;613
33344;74040362837;1970-05-31;68512620;790
33345;65163075461;2000-02-14;23042215;983
